"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-12","Alberta","2021A000248","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064515","10.6.1.1.1.1","143.5","","","","1"
"2022-12","British Columbia","2021A000259","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064699","11.1.1.1.1.1","4480.7","","","","1"
"2022-12","British Columbia","2021A000259","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064704","11.6.1.1.1.1","122.5","","","","1"
"2023-12","Newfoundland and Labrador","2021A000210","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062998","2.1.1.1.1.1","462.8","","","","1"
"2023-12","Newfoundland and Labrador","2021A000210","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063003","2.6.1.1.1.1","27.6","","","","1"
"2023-12","Prince Edward Island","2021A000211","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063187","3.1.1.1.1.1","147.9","","","","1"
"2023-12","Prince Edward Island","2021A000211","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063192","3.6.1.1.1.1","7.8","","","","1"
"2023-12","Nova Scotia","2021A000212","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063376","4.1.1.1.1.1","888.4","","","","1"
"2023-12","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","33.0","","","","1"
"2023-12","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","698.0","","","","1"
"2023-12","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","26.7","","","","1"
"2023-12","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7327.5","","","","1"
"2023-12","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","229.8","","","","1"
"2023-12","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13142.0","","","","1"
"2023-12","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","533.5","","","","1"
"2023-12","Manitoba","2021A000246","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064132","8.1.1.1.1.1","1123.9","","","","1"
"2023-12","Manitoba","2021A000246","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064137","8.6.1.1.1.1","31.8","","","","1"
"2023-12","Saskatchewan","2021A000247","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064321","9.1.1.1.1.1","928.8","","","","1"
"2023-12","Saskatchewan","2021A000247","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064326","9.6.1.1.1.1","30.3","","","","1"
"2023-12","Alberta","2021A000248","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064510","10.1.1.1.1.1","3811.4","","","","1"
"2023-12","Alberta","2021A000248","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064515","10.6.1.1.1.1","171.4","","","","1"
"2023-12","British Columbia","2021A000259","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064699","11.1.1.1.1.1","4637.8","","","","1"
"2023-12","British Columbia","2021A000259","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064704","11.6.1.1.1.1","171.3","","","","1"
"2024-12","Newfoundland and Labrador","2021A000210","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062998","2.1.1.1.1.1","469.3","","","","1"
"2024-12","Newfoundland and Labrador","2021A000210","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063003","2.6.1.1.1.1","28.0","","","","1"
"2024-12","Prince Edward Island","2021A000211","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063187","3.1.1.1.1.1","152.4","","","","1"
"2024-12","Prince Edward Island","2021A000211","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063192","3.6.1.1.1.1","8.6","","","","1"
"2024-12","Nova Scotia","2021A000212","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063376","4.1.1.1.1.1","909.4","","","","1"
"2024-12","Nova Scotia","2021A000212","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063381","4.6.1.1.1.1","35.9","","","","1"
"2024-12","New Brunswick","2021A000213","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063565","5.1.1.1.1.1","716.7","","","","1"
"2024-12","New Brunswick","2021A000213","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063570","5.6.1.1.1.1","33.1","","","","1"
"2024-12","Quebec","2021A000224","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063754","6.1.1.1.1.1","7522.8","","","","1"
"2024-12","Quebec","2021A000224","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063759","6.6.1.1.1.1","271.3","","","","1"
"2024-12","Ontario","2021A000235","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063943","7.1.1.1.1.1","13605.1","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","666.4","","","","1"
"2024-12","Manitoba","2021A000246","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064132","8.1.1.1.1.1","1163.0","","","","1"
"2024-12","Manitoba","2021A000246","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064137","8.6.1.1.1.1","49.2","","","","1"
"2024-12","Saskatchewan","2021A000247","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064321","9.1.1.1.1.1","956.6","","","","1"
"2024-12","Saskatchewan","2021A000247","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064326","9.6.1.1.1.1","35.9","","","","1"
"2024-12","Alberta","2021A000248","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064510","10.1.1.1.1.1","3991.4","","","","1"
"2024-12","Alberta","2021A000248","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064515","10.6.1.1.1.1","188.6","","","","1"
"2024-12","British Columbia","2021A000259","Population","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064699","11.1.1.1.1.1","4798.3","","","","1"
"2024-12","British Columbia","2021A000259","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064704","11.6.1.1.1.1","185.7","","","","1"


